session_id,type,label_attack,attestation_pass,attestation_score,flash_corr_zero_lag,flash_corr_best_lag,flash_best_lag_frames,imu_face_corr,latency_ms,fps,timestamp_skew_ms,response_std
genuine_000071,genuine,0,1,0.9876100887499764,0.3300115938379576,0.5722488906680274,5,0.3362969305285859,125.56741770883868,13.676262008530957,40.56112890625653,0.158010719947221
genuine_000072,genuine,0,1,0.9475960738537124,0.5209216427536597,0.7544690707893329,2,0.5160580717497683,248.2791812861149,19.17641325784085,70.76397943696001,0.1491269958813024
genuine_000073,genuine,0,1,1.0,0.5084843528752139,0.5301227813513341,2,0.4893924247778912,66.40568639115361,28.75234786735188,17.576734220767072,0.1134264817952437
genuine_000074,genuine,0,1,0.8925436528293976,0.4333748919102044,0.5782935083565531,2,0.7860507509642992,116.00091619595884,24.722077473819663,70.19183539711348,0.1253094854101555
genuine_000075,genuine,0,1,0.8673677290358306,0.3214127541385094,0.4284493288088509,2,0.6859094264361252,261.3179005359025,24.30664925556472,4.871772944121844,0.1305415175538403
genuine_000076,genuine,0,1,0.9393798220755916,0.0992511463932405,0.1346872917438194,1,0.6983267372932073,169.49366819636845,19.890831816683463,87.90701019252377,0.1110509130776956
genuine_000077,genuine,0,1,0.9013817905540816,0.4692010254124392,0.4692010254124392,0,0.5884057382149094,139.5599479556111,25.29914880551326,22.270160575571182,0.1160894237194057
genuine_000078,genuine,0,1,0.959135104502008,0.3792591814731853,0.5834075339183254,2,0.2845052719989951,151.29203393259917,17.62959227492032,14.89853046335272,0.1861077353014581
genuine_000079,genuine,0,1,0.9031314667147232,0.463230118767726,0.7841350073124306,3,0.7038748565313037,157.66239197893438,21.268165635382463,33.54203694586942,0.149407260286088
genuine_000080,genuine,0,0,0.7218335982615306,0.0227634804407721,0.2912612640625844,4,0.3727170110295197,220.80734012896872,19.81936813333845,13.315120758499596,0.1244918433181806
genuine_000081,genuine,0,0,0.729331703115134,0.0530293886220421,0.3490926909293575,4,0.5607431502722547,60.0,19.29077350803695,80.92855883716308,0.1529153834452994
genuine_000082,genuine,0,1,0.8236267514079976,-0.0570133395144301,0.3493868363394294,-11,0.7009317392931529,96.10911413504598,21.884698765051382,45.7157702796176,0.1336987797267053
genuine_000083,genuine,0,1,0.8741313056961009,0.5885289138789499,0.6481216103561175,2,0.2715083463376969,60.0,17.11167631555819,10.135177659425436,0.1500134872189867
genuine_000084,genuine,0,1,0.9317658257075708,0.7711162361056435,0.7711162361056435,0,0.6569539253649163,60.0,29.647174401422504,63.22119117940736,0.1629421015469983
genuine_000085,genuine,0,1,0.949044361754039,0.4170058341441613,0.464854946404612,3,0.5261521341145418,99.15928045904748,34.57213332928927,64.72552712691616,0.1247532551878257
genuine_000086,genuine,0,1,0.9351666657095784,0.7103550297610025,0.7956030231869484,1,0.4108988491308833,196.25581094047405,27.70267045048348,30.314235393560907,0.1737209584775887
genuine_000087,genuine,0,0,0.868566049095037,0.7706825256868295,0.8051682554141308,1,0.4363748969279154,199.95110896321836,29.62447924814554,24.98078009482465,0.1808034705053111
genuine_000088,genuine,0,0,0.7559860080553743,0.5654252816829343,0.6678581306600004,2,0.4037743383073712,94.01669196271506,24.02787679724373,48.5701763435021,0.1386375168524229
genuine_000089,genuine,0,1,1.0,0.0065604315606245,0.2234682344654247,-5,0.3804735895995494,242.7858958115614,17.580512519144136,94.36126591552238,0.1201857863083404
genuine_000090,genuine,0,1,1.0,0.266113998349634,0.3285514568283524,-4,0.6167586792118359,93.67097685421444,20.44955428607273,40.70664022871652,0.1433534906327134
genuine_000091,genuine,0,1,0.9071723964511672,0.4555603373129273,0.5367489735627814,1,0.3137684210006027,110.57710171785595,24.58695545065833,12.95193096850224,0.1584893654200081
genuine_000092,genuine,0,1,0.828755645223056,0.4924900223574135,0.6711703058001964,2,0.3387991297351459,118.97749912066335,24.80675960904146,16.91644230735119,0.1279210850144716
genuine_000093,genuine,0,0,1.0,0.2126698872528993,0.2618266095833175,-1,0.7476673937042161,139.74595512576488,22.83360121025148,58.29988638410174,0.1268709502167098
genuine_000094,genuine,0,1,0.802973049322447,0.3329480895959803,0.3524261153280432,-1,0.6433639893021698,60.0,20.945796638786945,5.567525209005744,0.135316015987501
genuine_000095,genuine,0,1,0.9177752012740152,0.3835910548659568,0.4782303112276954,1,-0.174589172292223,276.76313816848153,12.631092585782806,17.435916094341806,0.137852449837995
genuine_000096,genuine,0,1,1.0,0.5484301481991384,0.6494766742486058,1,0.8777092418924531,223.3123985937725,27.42039356170609,66.56623906315696,0.168436224426291
genuine_000097,genuine,0,1,1.0,0.4578201833036929,0.5460475261393996,2,0.2593051905374596,142.98075392189594,25.7582167424386,148.84647626344997,0.1075624841949238
genuine_000098,genuine,0,1,0.8419320423842851,0.3610737516457809,0.6544831312004036,3,0.7146433563004825,230.9447173724872,17.242916733498376,35.83817368327025,0.1459849247250306
genuine_000099,genuine,0,1,0.9211354797392888,-0.0179357730397115,0.0930665563619882,2,0.7842825142094233,142.44245441091246,23.899677225910835,25.169683835682093,0.1104259354430866
genuine_000100,genuine,0,1,0.9369197015641856,0.5154280033493619,0.6200070340628946,3,0.8304176725190489,193.74159769501412,30.612587099175567,78.28850465175375,0.1507395641142663
genuine_000101,genuine,0,1,0.8080033513803577,0.7037542797593405,0.7037542797593405,0,0.6046762515345588,341.4037293609879,11.038356466337596,48.06364919460279,0.1489601273943075
genuine_000102,genuine,0,0,0.6829397608175096,0.4121187122889622,0.4716613661623269,1,0.6959760674864585,268.5348743674642,20.253380365238435,79.95676776571082,0.1190366644570857
genuine_000103,genuine,0,0,0.9714770380209248,0.490091667275175,0.6695674910772903,2,0.5538339728341604,202.59524413487333,23.86638818046792,61.96813610129422,0.1400725896853604
genuine_000104,genuine,0,0,0.7225349633766537,0.4614637583278219,0.6143616182272207,2,0.8613728069943136,197.97847161726207,25.39681464496906,16.126159875794766,0.1430081954932873
genuine_000105,genuine,0,1,0.820990739949918,-0.0267285237194729,0.1494631518386419,6,0.5653323920945336,155.00781505333825,17.669067145235868,32.0030851535129,0.1406969763480716
genuine_000106,genuine,0,0,0.6931769264275626,0.2638760296093014,0.4457031371183985,-9,0.3489791786738234,234.07254772129895,25.69118000927732,72.76568733423963,0.1319642700462251
genuine_000107,genuine,0,1,0.9128791660509816,0.6088970661889711,0.6643603669422936,1,0.2094328557051579,221.76455962698373,25.537137220689857,53.02874036866272,0.1800810301654114
genuine_000108,genuine,0,1,0.8636318613944709,0.2076064854154718,0.3662323420102865,2,0.6736343045311975,170.08152131736716,19.19142046626383,66.14583575747807,0.1051975298128271
genuine_000109,genuine,0,1,1.0,0.7259114011368708,0.775320340083604,1,0.3535884227583883,144.95544077927107,26.984289263335477,108.34262012082924,0.1595719083243569
genuine_000110,genuine,0,1,0.9093794270685092,0.6949354927380476,0.6949354927380476,0,0.2560898979841867,267.3168447815109,19.87526778475369,4.774462660102678,0.1533037774055602
genuine_000111,genuine,0,1,0.8833573679666503,0.543217517289365,0.543217517289365,0,0.6541864504058413,188.7161208074701,11.145880045265656,65.98400794953652,0.1281882664543497
genuine_000112,genuine,0,1,0.9945605766101088,0.5505334962310269,0.7918821742004771,2,0.7722278622160241,163.8218201437439,23.66151304566396,62.394927414499534,0.1678477185225635
genuine_000113,genuine,0,1,1.0,0.396570071576872,0.4169785125726922,1,0.4093629915370875,143.6044885382712,30.886620002994967,27.038355267663505,0.111498300999658
genuine_000114,genuine,0,1,0.7985823837573065,0.6223197607609203,0.6721745638716643,2,0.7624731984432891,184.2612222517492,16.85284663623389,64.08130687155874,0.1722519459119286
genuine_000115,genuine,0,1,0.9213306387540244,0.0769091699591818,0.4508366930948111,3,0.6362274655116911,209.26544987140423,31.029727733994296,21.22316213940729,0.1632890767601465
genuine_000116,genuine,0,1,1.0,-0.2394979159756685,0.4113614070959316,-13,0.6022353786601548,245.1826178248205,14.46031984424966,5.939747165846185,0.1135340498386986
genuine_000117,genuine,0,0,0.747204913568102,0.4081432862128837,0.6410072884884003,5,0.6209797717406171,236.74452688535868,23.094452000246136,88.46987750077619,0.1377976317773813
genuine_000118,genuine,0,1,0.8636425144792832,0.3221148869937356,0.6563285846026244,4,0.6033096581966925,68.25542867831149,29.296203119352622,3.781711789300516,0.1375427243994985
genuine_000119,genuine,0,1,0.7893004258960504,0.4942119384724179,0.4942119384724179,0,0.1974577827213897,144.4733641935816,32.035659345882095,66.66724852549991,0.1386022945166707
genuine_000120,genuine,0,0,0.8118261533834396,0.6669337977976596,0.6669337977976596,0,0.6725748933507489,96.03602233787382,19.68037008829881,121.86483302218048,0.1367724796246318
genuine_000121,genuine,0,1,0.8691902847726466,-0.0965870377123064,0.4466783476332349,5,0.6544583126030689,129.8472735304717,14.903872042747702,85.49902709458462,0.1341509503208938
genuine_000122,genuine,0,0,0.7856379018589984,0.4858378506714709,0.5054562498763903,2,0.7469723568144386,201.9555655097324,12.591392493822404,62.38512451526125,0.1105932699506453
genuine_000123,genuine,0,0,0.6856331903024877,0.5455601598063681,0.553990533387688,-1,0.6289441026766306,85.5178629327153,21.92625170354273,23.60014689659457,0.1354084014933733
genuine_000124,genuine,0,0,0.606015239146654,0.3920346302214935,0.4927277187173061,1,0.6090556257359488,103.2549997680666,23.289224219300028,15.333427332839513,0.1105415812974641
genuine_000125,genuine,0,1,1.0,0.3483285173859896,0.4603531351322644,2,0.3817711527013454,63.22619975126118,18.50527258696822,2.98645891080178,0.1097115301680472
genuine_000126,genuine,0,1,0.853745953965284,0.5538079772249312,0.554386126524692,1,0.6877339756110658,60.0,29.67404630245648,70.43860539959647,0.1435344117319073
genuine_000127,genuine,0,1,1.0,0.512723044094346,0.512723044094346,0,0.7502127887600036,115.02496259952238,22.0771231113265,72.66136053702759,0.1499434539089284
genuine_000128,genuine,0,1,0.9099181018081128,0.4533521759217314,0.4533521759217314,0,0.7460056775724393,156.43811502676894,29.444755805419423,64.70485380068112,0.1379191257781042
genuine_000129,genuine,0,1,0.8839731118496628,0.4537016087929077,0.4803967595648635,2,0.5081288039800562,220.123352884058,23.298075302499598,43.701620766718136,0.1079527231501261
genuine_000130,genuine,0,1,0.8670814204320128,0.5453254411230292,0.5899632682635704,-2,0.6726429410329242,296.0377244964984,30.358362103408645,106.15291260025916,0.1562821236529153
genuine_000131,genuine,0,0,0.7752158079664783,0.6965843100768255,0.6991930712806791,1,0.678999180268493,93.2507268716286,21.43616379011471,143.58144028513118,0.1678903664714202
genuine_000132,genuine,0,0,0.7764184123451587,0.5568031485528685,0.5738909922676199,1,0.6298119024462103,192.60362516266625,27.617455101498603,12.70962959087391,0.1530555481987126
genuine_000133,genuine,0,0,0.922500418049626,0.1041936641948454,0.3166471938354991,3,0.7299218562754719,74.89872437761137,23.151570317375416,36.58717957218603,0.15484283332142
genuine_000134,genuine,0,1,0.9980021441043742,0.4480645810451973,0.6408289610541666,2,0.5297262962962564,150.70910633164965,18.727408013189915,17.611990173409772,0.1791757810781592
genuine_000135,genuine,0,1,0.8600840504235908,0.6986293914850236,0.6986293914850236,0,0.2446881747060425,270.0163765460338,35.0,7.037500226183774,0.1224605998323219
genuine_000136,genuine,0,1,0.9778290886511324,0.477886013422459,0.5372969669817838,1,0.5859459432279497,174.63974700363292,17.796009240381693,49.82758396498264,0.1469519369307676
genuine_000137,genuine,0,0,0.971881993116786,0.3366397919165734,0.6831791016585382,3,0.698673127913251,83.36441479810904,21.019100251964083,85.35452073912884,0.124813026463697
genuine_000138,genuine,0,1,0.9592943655967678,0.3591858972692047,0.418954280878873,1,0.0936482232503521,96.04882106002428,25.72812715316899,72.24369915420014,0.132184202612283
genuine_000139,genuine,0,1,0.9434770866140836,0.181355299135346,0.181355299135346,0,0.586622118190459,159.5337478395441,8.666576571300357,46.016963290768885,0.1507643035972983
genuine_000140,genuine,0,1,0.8303751159614229,0.7779142697003584,0.7779142697003584,0,0.5702281470402781,169.4865385842645,25.26205964983057,28.409208378828247,0.1658327371541194
genuine_000141,genuine,0,1,0.8959462580112223,0.1746452930834602,0.5135236300661844,5,0.6923511026185868,154.87280006360794,23.48858336016211,60.52919241934756,0.1014627374184592
genuine_000142,genuine,0,0,0.6841913188086353,0.6112812527296406,0.6487574333386328,2,0.4013535885114024,179.82560302618955,23.908116579517547,46.73306431354881,0.1082406502476303
genuine_000143,genuine,0,1,0.9520449116508752,0.2868088758507605,0.5994352162718226,3,0.683028564706016,142.7825243509446,22.53904452184017,49.78952492286299,0.1096360807567031
genuine_000144,genuine,0,1,0.7988530002272787,0.4303688176422913,0.4732784127637051,1,0.5193112494402222,305.0753787028126,21.306692077115716,15.727759546104837,0.147854798180622
genuine_000145,genuine,0,1,1.0,0.4148490087971238,0.5747629713460536,7,0.7215890476517749,192.0146644061748,23.232508736545785,18.767085221342384,0.1455138791587479
genuine_000146,genuine,0,1,1.0,0.3019450006090629,0.4595725637071866,1,0.7561623447344458,191.6899648718108,34.86592391449764,24.673084065311556,0.1218851569227555
genuine_000147,genuine,0,1,1.0,-0.1515156041700952,0.153487440537252,10,0.5964605420241849,208.6012131450892,24.133894270479537,48.99622009051235,0.1264063074287317
genuine_000148,genuine,0,1,0.7803379483753476,0.4023348598994885,0.4023348598994885,0,0.6728469402134108,157.0153088616542,19.338051049416507,127.0471834336052,0.1310838900737431
genuine_000149,genuine,0,1,1.0,0.2204636040164923,0.3292074522534711,1,0.4373993930105996,130.96577108469418,21.44045135539017,17.692775711203197,0.1259950295006566
genuine_000150,genuine,0,0,0.6950055980159482,0.5933833109396727,0.5933833109396727,0,0.4204456385972746,209.74859954307144,19.2385704378774,59.44283525813799,0.1415656805187268
genuine_000151,genuine,0,0,0.7170461731670685,0.7768787262494979,0.7768787262494979,0,0.4374285299681871,149.84215620922964,19.291927049403878,53.191963485858736,0.1773165217252658
genuine_000152,genuine,0,0,0.9848995347878324,0.3123375992963478,0.3293976286442032,1,0.3107114592174689,60.0,22.646067154880296,36.72657780699683,0.0956813935532329
genuine_000153,genuine,0,1,1.0,0.4361129694269374,0.5287337675860847,1,0.4876943136140933,177.70566319315455,22.45879469812024,27.652369564711144,0.1491148370406033
genuine_000154,genuine,0,1,0.9369050723024714,0.2552100279154811,0.3591169786615618,2,0.6590692543107107,218.77070979687585,24.283342255999777,106.49195484642316,0.109605640246755
genuine_000155,genuine,0,1,0.8293066718695953,0.1047118743836927,0.107190028868359,1,0.8864030840237798,130.25378373727662,27.989797342284085,37.027536114100144,0.1128445657266427
genuine_000156,genuine,0,1,0.8491672070148064,0.5036909716180146,0.516458687658376,1,0.7622301666082912,221.01184900901296,34.332083555873865,48.484301531563446,0.1470396249737334
genuine_000157,genuine,0,1,0.9546518448950108,0.6098652491695864,0.6369867442917561,3,0.3821639521546363,195.5267671619701,7.290683345603018,38.774733167437255,0.1439558866678985
genuine_000158,genuine,0,1,1.0,0.6464696807997589,0.6464696807997589,0,0.5760027703774484,77.60256935051586,21.41723406053877,29.43009905023805,0.1351166384888463
genuine_000159,genuine,0,0,0.7716639284914805,0.4246178626216739,0.4246178626216739,0,0.5482982194508498,119.88444875588377,10.917271489041433,74.17911257395181,0.1266281764065554
genuine_000160,genuine,0,0,0.7732148409895929,0.5096379715530911,0.5575884669820328,3,0.6811238648479129,204.9631947356584,34.53579457305005,8.254181443672962,0.1244595743489864
genuine_000161,genuine,0,0,0.6986266272850127,0.2711491189735907,0.4863166895309292,5,0.7442129592389971,145.20111755095357,15.969851762109617,100.21794580531304,0.1594009586809767
genuine_000162,genuine,0,1,0.9984510096085772,0.2960843938062887,0.3545444669868749,3,0.6609290270457827,61.27345405030269,26.24723180661068,49.93297717145412,0.1349808754476727
